CaseID,ActivityID,Timestamp,Resource
19,0,5/10/2011 8:52,0
19,0,5/10/2011 13:39,0.986065791
19,0,6/10/2011 4:59,0.98677132
19,0,7/10/2011 4:18,0
19,0,7/10/2011 13:41,0.986065791
19,0,8/10/2011 6:12,0.986065791
19,0,10/14/2011 8:51,0.953258665
19,0,10/14/2011 8:52,0.953258665
19,0,10/14/2011 9:26,0.953258665
19,5,10/14/2011 9:26,0.953258665
19,5,10/14/2011 9:28,0.953258665
20,0,1/10/2011 11:01,0.971778816
20,1,8/10/2011 7:34,0
20,1,10/10/2011 14:52,0.980597936
20,1,11/10/2011 6:01,0.974424552
20,2,10/14/2011 10:41,0.96763383
21,3,1/10/2011 11:38,0.964723521
22,0,1/10/2011 11:45,0.971778816
22,0,1/10/2011 11:48,0.988005997
22,0,10/3/2011 8:48,0.985977599
22,0,4/10/2011 4:34,0
22,0,10/4/2011 8:11,0.985007496
22,0,4/10/2011 12:17,0.98086251
22,0,5/10/2011 4:20,0.985977599
22,0,5/10/2011 5:42,0
22,0,10/5/2011 9:05,0
22,0,5/10/2011 13:50,0.986065791
22,0,6/10/2011 4:58,0
22,0,6/10/2011 15:52,0.985977599
23,0,10/3/2011 4:20,0
23,0,3/10/2011 5:38,0.962430549
24,3,3/10/2011 4:04,0
25,0,3/10/2011 4:25,0.985977599
26,0,3/10/2011 4:19,0
26,0,3/10/2011 9:36,0
26,0,4/10/2011 5:01,0
26,0,4/10/2011 8:41,0.985007496
26,0,4/10/2011 12:15,0.980774319
26,0,4/10/2011 12:15,0.980774319
26,0,4/10/2011 12:19,0.98086251
26,0,4/10/2011 12:37,0.98086251
26,1,11/10/2011 15:42,0.968515742
26,1,12/10/2011 11:47,0.985977599
26,1,10/13/2011 13:50,0.968515742
26,1,10/17/2011 7:29,0.974424552
26,2,10/19/2011 9:25,0.935620425
26,4,10/19/2011 10:41,0.98677132
26,4,10/19/2011 15:37,0.98086251
26,4,10/20/2011 5:29,0.974424552
26,4,10/21/2011 14:57,0
26,4,10/24/2011 6:35,0.980774319
26,4,10/27/2011 10:09,0.974424552
26,4,10/28/2011 3:50,0
26,2,10/28/2011 5:50,0.935620425
26,4,10/28/2011 7:54,0.957844607
26,4,10/28/2011 8:35,0.970279566
26,2,10/31/2011 6:38,0.935620425
26,2,10/31/2011 8:18,0.935620425
26,4,10/31/2011 12:36,0
26,4,10/31/2011 17:37,0
26,4,1/11/2011 11:19,0.985007496
26,4,1/11/2011 12:13,0.985007496
26,4,3/11/2011 5:38,0.974424552
26,4,11/3/2011 13:28,0.985007496
26,4,3/11/2011 14:15,0.970279566
26,4,5/11/2011 8:18,0.970279566
26,4,5/11/2011 11:46,0
26,4,7/11/2011 6:33,0.953258665
26,4,7/11/2011 11:39,0
26,4,11/7/2011 12:09,0
26,4,8/11/2011 17:37,0.902019578
26,4,11/10/2011 8:20,0.974424552
26,4,11/11/2011 6:30,0.974424552
26,2,11/11/2011 7:25,0.935620425
26,2,11/15/2011 9:28,0.894082371
26,2,11/15/2011 9:50,0.935620425
27,0,3/10/2011 4:31,0
27,1,3/10/2011 4:36,0
27,1,3/10/2011 4:39,0
27,1,10/3/2011 4:54,0
27,1,10/10/2011 10:10,0
27,1,10/10/2011 14:59,0.987829615
27,1,10/10/2011 15:55,0.986065791
27,1,10/18/2011 7:49,0
27,1,10/19/2011 14:51,0.980597936
28,0,3/10/2011 4:26,0
28,1,3/10/2011 4:31,0
28,1,3/10/2011 4:32,0
28,1,7/10/2011 7:37,0.951494841
28,2,7/10/2011 12:31,0.96763383
28,2,10/10/2011 9:22,0.935620425
29,0,3/10/2011 4:29,0.985977599
29,0,10/3/2011 9:53,0
29,1,3/10/2011 9:58,0
29,1,10/10/2011 12:48,0.980597936
29,1,10/14/2011 5:08,0
29,2,10/18/2011 6:17,0.935620425
29,4,10/18/2011 6:55,0.957844607
29,2,10/18/2011 7:18,0.935620425
29,2,10/18/2011 7:25,0.935620425
30,0,3/10/2011 4:32,0.985977599
30,0,3/10/2011 6:16,0.970191375
30,1,10/10/2011 12:23,0.987829615
30,1,10/10/2011 12:23,0.987829615
31,0,3/10/2011 4:35,0.985977599
31,0,4/10/2011 13:15,0.980774319
31,0,4/10/2011 13:15,0.968515742
31,0,10/4/2011 13:30,0.980774319
32,3,3/10/2011 4:07,0
33,0,3/10/2011 4:37,0.985977599
33,0,3/10/2011 4:53,0
33,1,3/10/2011 4:59,0
33,1,10/3/2011 5:06,0
33,1,10/10/2011 11:16,0
33,1,10/18/2011 10:04,0
33,1,10/18/2011 10:09,0.957844607
33,1,10/19/2011 15:17,0.980597936
33,1,10/25/2011 8:02,0.987829615
33,1,10/25/2011 12:11,0.959608431
33,1,10/25/2011 12:12,0.959608431
33,1,10/27/2011 10:55,0.98677132
33,1,10/31/2011 13:11,0.987829615
33,1,10/31/2011 13:28,0.985977599
33,1,3/11/2011 6:15,0.985977599
34,3,10/3/2011 4:09,0
34,0,3/10/2011 6:04,0
34,0,3/10/2011 6:47,0.985977599
34,1,3/10/2011 6:49,0.985977599
34,1,10/10/2011 11:57,0
34,1,10/10/2011 14:28,0.980597936
34,1,12/10/2011 11:24,0.985977599
34,1,10/13/2011 15:04,0.987829615
34,1,10/13/2011 15:05,0.987829615
34,1,10/13/2011 15:41,0.985977599
34,1,10/13/2011 15:52,0.987829615
34,1,10/13/2011 15:56,0.987829615
34,1,10/15/2011 10:05,0
34,1,10/17/2011 16:03,0.980597936
34,1,10/19/2011 6:49,0.985977599
34,1,10/19/2011 15:57,0.980597936
34,1,10/19/2011 16:32,0.980597936
34,1,3/11/2011 6:15,0.980597936
35,3,3/10/2011 4:10,0
35,0,3/10/2011 6:15,0
36,0,3/10/2011 4:52,0.985977599
36,1,3/10/2011 4:53,0.985977599
36,1,3/10/2011 4:54,0.985977599
36,1,7/10/2011 8:23,0.961195873
36,2,11/10/2011 4:15,0.935620425
37,0,3/10/2011 4:57,0
37,1,10/3/2011 5:04,0
37,1,10/10/2011 9:01,0.961195873
37,2,12/10/2011 3:58,0.894082371
37,2,10/13/2011 4:36,0.894082371
38,3,3/10/2011 4:34,0
38,3,3/10/2011 4:42,0.970191375
38,3,3/10/2011 4:44,0.970191375
38,0,10/3/2011 4:46,0.970191375
38,0,3/10/2011 8:59,0
38,0,3/10/2011 9:11,0.985977599
38,0,3/10/2011 9:39,0.960313961
39,3,3/10/2011 4:34,0
39,3,3/10/2011 4:37,0.960313961
39,0,3/10/2011 4:38,0.960313961
40,0,3/10/2011 4:57,0.985977599
40,0,3/10/2011 5:10,0
40,0,3/10/2011 5:36,0.985977599
40,1,3/10/2011 5:37,0.985977599
40,1,3/10/2011 5:55,0.985977599
40,1,10/10/2011 11:41,0
40,1,10/18/2011 6:21,0
40,1,10/18/2011 9:37,0.957844607
40,1,10/18/2011 10:12,0.957844607
41,0,3/10/2011 5:25,0
41,0,4/10/2011 7:12,0
41,0,4/10/2011 8:59,0.970191375
42,0,3/10/2011 5:11,0.985977599
42,0,3/10/2011 8:15,0.987829615
42,0,3/10/2011 8:19,0.987829615
42,1,10/10/2011 5:17,0.974424552
42,2,11/10/2011 9:57,0.937384249
43,0,3/10/2011 5:22,0
43,1,10/10/2011 8:52,0.961195873
43,2,12/10/2011 5:52,0.894082371
44,3,3/10/2011 4:23,0.970191375
44,3,3/10/2011 4:26,0.970191375
45,3,3/10/2011 4:28,0.970191375
45,0,3/10/2011 7:37,0
45,1,3/10/2011 7:38,0
45,1,10/10/2011 11:43,0
46,3,3/10/2011 4:30,0.970191375
47,0,3/10/2011 5:17,0.985977599
47,0,3/10/2011 5:21,0.985977599
47,1,10/10/2011 11:28,0
47,1,10/18/2011 7:41,0
47,1,10/19/2011 14:47,0.980597936
47,1,10/20/2011 5:11,0
47,2,10/26/2011 4:07,0.935620425
48,0,3/10/2011 5:28,0
48,0,10/3/2011 9:41,0.987829615
48,0,3/10/2011 10:15,0.960313961
48,0,3/10/2011 10:18,0.960313961
48,0,4/10/2011 14:38,0.962077785
48,0,4/10/2011 14:40,0.962077785
48,1,4/10/2011 14:41,0.962077785
48,1,4/10/2011 14:42,0.962077785
48,1,11/10/2011 5:01,0
48,2,10/14/2011 4:56,0.894082371
48,2,10/14/2011 5:05,0.894082371
49,3,3/10/2011 4:31,0.970191375
49,0,3/10/2011 7:54,0.985977599
49,0,10/3/2011 9:00,0.987829615
49,1,3/10/2011 9:02,0.987829615
49,1,10/10/2011 13:19,0.980597936
49,1,10/10/2011 13:22,0.980597936
49,1,11/10/2011 11:20,0.960313961
49,1,10/19/2011 16:01,0.98086251
49,1,10/24/2011 7:28,0
49,2,10/28/2011 8:02,0.894082371
49,2,10/28/2011 8:19,0.894082371
49,4,10/28/2011 11:50,0.968515742
49,4,10/28/2011 12:27,0.985007496
49,4,10/28/2011 12:33,0.985007496
49,4,10/28/2011 15:51,0.962430549
49,4,3/11/2011 5:54,0.974424552
49,4,4/11/2011 8:46,0.951494841
49,2,11/4/2011 10:09,0.894082371
50,3,3/10/2011 4:36,0.970191375
51,3,3/10/2011 4:37,0.960313961
51,0,10/3/2011 8:58,0
51,0,3/10/2011 11:45,0.987829615
51,0,3/10/2011 11:51,0.960313961
51,1,10/10/2011 13:44,0.980597936
51,1,12/10/2011 11:22,0.985977599
51,1,10/13/2011 15:00,0.987829615
52,3,3/10/2011 4:33,0.960313961
53,3,3/10/2011 4:35,0.960313961
54,0,3/10/2011 5:43,0
54,1,3/10/2011 5:52,0
54,1,6/10/2011 6:14,0.964723521
54,1,10/10/2011 8:51,0.961195873
54,2,10/12/2011 10:54,0.953258665
54,2,12/10/2011 11:01,0.953258665
55,5,3/10/2011 6:00,0.898491931
55,5,3/10/2011 6:01,0.898491931
55,5,3/10/2011 6:19,0.898491931
56,3,3/10/2011 4:30,0.960313961
56,0,3/10/2011 7:28,0.985977599
56,0,3/10/2011 11:08,0.987829615
56,0,3/10/2011 11:16,0
56,0,3/10/2011 11:52,0.970191375
56,0,4/10/2011 7:04,0
57,3,3/10/2011 4:28,0.960313961
57,0,3/10/2011 7:21,0
57,0,3/10/2011 7:23,0
58,0,3/10/2011 5:29,0
58,0,3/10/2011 5:58,0.985977599
58,0,3/10/2011 10:29,0.985977599
58,1,3/10/2011 10:30,0.985977599
58,1,3/10/2011 10:31,0.985977599
58,1,10/10/2011 13:28,0.980597936
58,1,12/10/2011 11:13,0.985977599
58,1,10/21/2011 8:32,0
58,1,10/21/2011 16:25,0.935620425
58,1,10/24/2011 12:13,0.985977599
58,1,10/26/2011 6:23,0
58,2,10/31/2011 10:19,0.937384249
58,4,10/31/2011 14:17,0.960313961
58,4,1/11/2011 8:19,0.985007496
58,4,1/11/2011 13:40,0.985007496
58,4,1/11/2011 16:00,0.962430549
58,4,3/11/2011 5:49,0.974424552
58,4,7/11/2011 5:57,0.953258665
58,4,11/9/2011 7:38,0.974424552
58,2,9/11/2011 9:18,0.937384249
58,4,9/11/2011 10:22,0.985007496
58,4,11/9/2011 10:22,0.985007496
58,4,9/11/2011 15:16,0.980597936
58,4,11/10/2011 8:31,0.974424552
58,4,11/10/2011 17:50,0.985007496
58,4,12/11/2011 7:33,0.962430549
58,4,11/17/2011 12:34,0.974424552
58,4,11/18/2011 6:29,0.985007496
58,4,11/18/2011 12:40,0
58,4,11/18/2011 13:25,0
58,4,11/18/2011 17:46,0.98086251
58,4,11/19/2011 7:40,0.957844607
58,4,11/19/2011 10:58,0.957844607
58,4,11/21/2011 6:33,0.937384249
58,4,11/21/2011 7:01,0.962165976
58,4,11/21/2011 17:44,0.963841609
58,4,11/22/2011 8:27,0
58,4,11/22/2011 11:49,0.98677132
58,4,11/24/2011 7:48,0.974424552
58,4,11/25/2011 11:16,0.962165976
58,4,11/26/2011 7:15,0.970103184
58,4,11/26/2011 11:34,0.970103184
58,4,11/28/2011 7:47,0.964017991
58,4,11/28/2011 12:33,0.992944704
58,2,11/29/2011 6:27,0.96763383
59,3,10/3/2011 4:29,0.960313961
60,0,3/10/2011 5:32,0
60,0,3/10/2011 13:29,0.980597936
60,0,10/4/2011 7:31,0
60,0,4/10/2011 9:04,0.970191375
60,0,4/10/2011 12:49,0.985889408
60,0,5/10/2011 4:46,0
60,0,5/10/2011 8:44,0
60,0,5/10/2011 13:30,0
60,0,10/6/2011 15:44,0.962430549
60,0,7/10/2011 4:21,0
60,0,7/10/2011 13:52,0.986065791
60,0,10/8/2011 6:31,0.962430549
60,0,10/26/2011 15:29,0.959608431
60,0,2/11/2011 6:15,0.959608431
61,0,3/10/2011 5:44,0
61,0,3/10/2011 13:31,0.980597936
61,0,3/10/2011 13:51,0.980597936
61,1,10/10/2011 8:48,0.961195873
61,2,12/10/2011 7:18,0.894082371
61,4,12/10/2011 7:36,0
61,4,12/10/2011 8:25,0
61,4,10/13/2011 4:16,0.974424552
61,4,10/13/2011 8:36,0.974424552
61,2,10/13/2011 9:11,0.894082371
61,4,10/13/2011 9:23,0
61,4,10/13/2011 9:27,0
61,4,10/13/2011 14:06,0.964723521
61,2,10/14/2011 3:30,0.894082371
62,3,3/10/2011 4:23,0.960313961
62,0,3/10/2011 6:35,0
62,0,3/10/2011 7:26,0.985977599
62,0,3/10/2011 11:05,0.987829615
62,0,3/10/2011 11:05,0.987829615
62,0,3/10/2011 14:58,0.968515742
62,0,10/3/2011 15:02,0.968515742
62,0,3/10/2011 15:06,0.968515742
62,1,10/10/2011 14:59,0.987829615
62,1,10/10/2011 15:58,0.986065791
62,1,10/18/2011 5:47,0
62,1,10/19/2011 11:17,0.98677132
62,1,10/19/2011 15:55,0.980597936
62,1,10/21/2011 15:25,0.987829615
62,1,10/24/2011 11:24,0.985977599
62,1,10/31/2011 16:13,0.95802099
62,1,11/3/2011 6:15,0.95802099
63,0,10/3/2011 5:53,0.985977599
63,1,3/10/2011 5:54,0.985977599
63,1,10/10/2011 12:25,0.980597936
63,1,11/10/2011 7:20,0
63,1,3/11/2011 6:15,0
64,3,3/10/2011 4:21,0.960313961
64,0,3/10/2011 7:06,0
64,0,4/10/2011 6:13,0.985007496
64,0,4/10/2011 7:25,0.985007496
64,1,10/5/2011 12:13,0.980597936
64,1,11/10/2011 13:12,0.980597936
64,1,11/10/2011 13:56,0.968515742
64,1,10/24/2011 5:08,0.980774319
64,1,10/24/2011 5:12,0.980774319
64,1,10/24/2011 5:14,0.980774319
64,1,10/25/2011 14:16,0.962077785
64,1,10/25/2011 15:05,0.962077785
64,1,10/27/2011 6:53,0.974424552
64,2,10/31/2011 11:34,0.937384249
65,0,10/3/2011 5:54,0
65,0,3/10/2011 14:00,0.980597936
65,0,4/10/2011 4:20,0
65,1,11/10/2011 12:59,0.986065791
65,1,12/10/2011 5:00,0
65,1,10/17/2011 6:19,0
65,2,10/19/2011 4:15,0.935620425
65,2,10/19/2011 10:20,0.96763383
65,4,10/19/2011 10:53,0.98677132
65,4,10/19/2011 16:16,0.98086251
65,4,10/19/2011 16:28,0.98086251
65,4,10/20/2011 5:33,0.974424552
65,4,10/26/2011 7:20,0.98677132
65,4,10/27/2011 5:23,0
65,4,10/27/2011 5:26,0
65,4,10/27/2011 10:08,0.974424552
65,4,1/11/2011 6:39,0
65,4,1/11/2011 13:43,0.985007496
65,4,1/11/2011 16:10,0.962430549
65,4,3/11/2011 5:46,0.974424552
65,4,7/11/2011 6:05,0.953258665
65,4,9/11/2011 18:02,0.985007496
65,4,10/11/2011 8:27,0.974424552
65,4,11/11/2011 6:21,0
65,4,11/16/2011 12:11,0.985007496
65,4,11/17/2011 12:29,0.974424552
65,4,11/19/2011 7:29,0.957844607
65,4,11/21/2011 7:26,0.964017991
65,4,11/23/2011 7:50,0.985007496
65,4,11/23/2011 11:19,0.985007496
65,4,11/23/2011 17:01,0.964723521
65,4,11/24/2011 7:41,0.974424552
65,4,11/24/2011 8:09,0
65,4,11/24/2011 14:37,0.963841609
65,4,11/29/2011 9:13,0.974424552
65,4,11/29/2011 12:05,0.96763383
66,0,10/3/2011 5:49,0
66,0,3/10/2011 13:59,0.980597936
66,0,4/10/2011 6:27,0
66,0,10/10/2011 4:31,0.971778816
66,0,10/20/2011 8:48,0.98677132
66,0,10/27/2011 7:03,0
66,0,1/11/2011 17:23,0.980597936
66,0,1/11/2011 17:36,0.980597936
66,0,2/11/2011 6:15,0.980597936
67,3,3/10/2011 4:23,0.960313961
68,3,3/10/2011 4:19,0.960313961
68,0,3/10/2011 6:33,0
69,0,3/10/2011 6:00,0
69,0,3/10/2011 6:35,0.962430549
69,1,10/10/2011 5:41,0.974424552
69,2,11/10/2011 9:01,0.96763383
70,0,3/10/2011 7:32,0.985977599
70,0,3/10/2011 7:36,0.985977599
70,1,10/10/2011 12:27,0.980597936
71,3,3/10/2011 4:46,0
71,0,3/10/2011 4:54,0
71,1,10/10/2011 7:52,0.961195873
71,2,12/10/2011 12:38,0
71,2,10/13/2011 5:26,0.935620425
72,3,3/10/2011 4:55,0.970191375
72,0,3/10/2011 5:00,0.970191375
72,0,10/3/2011 5:33,0
72,1,10/10/2011 11:32,0
73,0,3/10/2011 9:07,0.987829615
73,0,4/10/2011 4:51,0
73,0,10/4/2011 7:11,0.968515742
73,0,4/10/2011 7:44,0
73,1,10/11/2011 13:15,0.980597936
73,1,10/13/2011 7:11,0.98677132
73,1,10/19/2011 6:30,0.985977599
74,3,3/10/2011 5:43,0
74,0,3/10/2011 5:47,0
74,1,3/10/2011 5:49,0
74,1,10/10/2011 11:36,0
74,1,11/10/2011 15:56,0.980597936
74,1,10/13/2011 7:28,0.962077785
74,1,10/15/2011 7:39,0
74,1,10/18/2011 8:18,0
74,1,10/19/2011 13:41,0.980597936
74,1,10/21/2011 7:27,0
74,1,10/22/2011 12:54,0
74,1,10/24/2011 10:28,0.985977599
74,1,10/24/2011 15:25,0.962430549
74,1,3/11/2011 6:15,0.962430549
75,3,3/10/2011 7:10,0.970191375
76,0,10/3/2011 6:02,0
76,0,3/10/2011 6:11,0
76,0,3/10/2011 7:08,0.970191375
76,0,10/3/2011 10:15,0
76,0,3/10/2011 10:31,0.987829615
76,1,5/10/2011 15:54,0.964723521
76,1,6/10/2011 7:26,0.985007496
76,1,10/10/2011 8:25,0.961195873
76,2,10/13/2011 4:35,0.935620425
77,0,3/10/2011 9:11,0.987829615
77,0,10/3/2011 9:29,0
77,1,3/10/2011 9:31,0
77,1,3/10/2011 9:34,0
77,1,10/10/2011 12:37,0.980597936
77,1,12/10/2011 11:07,0.985977599
77,1,10/13/2011 14:47,0.987829615
77,1,10/13/2011 15:20,0.987829615
77,1,10/13/2011 15:24,0.987829615
77,1,10/15/2011 10:00,0
77,1,10/18/2011 11:00,0.957844607
77,1,10/18/2011 13:35,0.986065791
78,3,3/10/2011 7:12,0.970191375
79,0,3/10/2011 9:25,0.985977599
79,1,3/10/2011 9:28,0.985977599
79,1,3/10/2011 9:30,0.985977599
79,1,10/10/2011 12:35,0.980597936
79,1,10/17/2011 7:35,0.962342358
80,3,3/10/2011 7:14,0.970191375
81,3,3/10/2011 7:16,0.970191375
81,0,3/10/2011 7:19,0
81,0,3/10/2011 9:31,0.985977599
81,0,3/10/2011 9:46,0.987829615
82,3,3/10/2011 7:18,0.970191375
83,0,3/10/2011 9:15,0.987829615
83,0,3/10/2011 12:13,0.980597936
83,0,3/10/2011 12:13,0
83,0,3/10/2011 12:16,0.987829615
83,0,3/10/2011 12:32,0.980597936
83,0,4/10/2011 4:28,0
83,0,4/10/2011 8:24,0.970191375
83,0,4/10/2011 14:17,0.98086251
83,0,4/10/2011 15:39,0.980774319
83,0,4/10/2011 15:45,0.980774319
83,0,5/10/2011 4:19,0.98677132
83,0,5/10/2011 6:01,0.985977599
83,0,5/10/2011 6:09,0.985977599
83,0,5/10/2011 10:15,0
83,0,10/5/2011 13:47,0.968515742
83,0,5/10/2011 14:59,0.968515742
83,0,6/10/2011 6:08,0
83,0,10/6/2011 15:13,0
83,1,10/14/2011 4:33,0.987829615
83,1,10/15/2011 11:52,0
83,1,10/18/2011 8:14,0
83,1,10/18/2011 8:45,0.957844607
83,1,10/25/2011 8:37,0.98677132
83,1,10/31/2011 16:36,0.95802099
83,1,2/11/2011 15:21,0.988005997
83,1,11/4/2011 14:47,0.987829615
84,0,3/10/2011 11:45,0.987829615
